exp_label,turn_index,tenant_id,group_label,input_tokens,prefix_hit_tokens,computation_tokens,kv_history_tokens,resident_kv_mib,prefill_ms,baseline_prefill_ms,prefill_residual_ms,prefill_cost_per_token,batch_total_input_tokens,batch_total_computation_tokens,batch_total_resident_kv_mib,batch_group1_resident_kv_mib,batch_group2_resident_kv_mib,batch_estimated_prefill_rounds,peer_mean_resident_kv_mib,peer_mean_computation_tokens,batch_pressure_bin
exp1,1,12,Group1,50.0,48.0,2.0,0.0,0.0,938.1483000000001,0.3333333333333333,937.8149666666667,469.07415000000003,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.54838709677419,Low
exp1,1,14,Group1,50.0,48.0,2.0,0.0,0.0,964.6097,0.3333333333333333,964.2763666666666,482.30485,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.54838709677419,Low
exp1,1,26,Group2,7.0,0.0,7.0,0.0,0.0,1035.6742000000002,1.1666666666666665,1034.5075333333334,147.95345714285716,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.38709677419355,Low
exp1,1,18,Group2,8.0,0.0,8.0,0.0,0.0,1116.5958999999998,1.3333333333333333,1115.2625666666665,139.57448749999998,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.35483870967742,Low
exp1,1,25,Group2,7.0,0.0,7.0,0.0,0.0,961.9835,1.1666666666666665,960.8168333333334,137.42621428571428,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.38709677419355,Low
exp1,1,28,Group2,15.0,0.0,15.0,0.0,0.0,1019.5215999999998,2.5,1017.0215999999998,67.96810666666666,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.12903225806451,Low
exp1,1,19,Group2,6.0,0.0,6.0,0.0,0.0,1114.5866,1.0,1113.5866,185.76443333333336,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.41935483870968,Low
exp1,1,32,Group2,7.0,0.0,7.0,0.0,0.0,994.8661999999999,1.1666666666666665,993.6995333333333,142.12374285714284,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.38709677419355,Low
exp1,1,21,Group2,8.0,0.0,8.0,0.0,0.0,999.2180000000001,1.3333333333333333,997.8846666666667,124.90225000000001,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.35483870967742,Low
exp1,1,22,Group2,7.0,0.0,7.0,0.0,0.0,1060.201,1.1666666666666665,1059.0343333333333,151.45728571428572,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.38709677419355,Low
exp1,1,31,Group2,7.0,0.0,7.0,0.0,0.0,958.6115000000001,1.1666666666666665,957.4448333333335,136.9445,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.38709677419355,Low
exp1,1,15,Group1,49.0,48.0,1.0,0.0,0.0,974.8844999999999,0.16666666666666666,974.7178333333333,974.8844999999999,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.58064516129032,Low
exp1,1,16,Group1,47.0,0.0,47.0,0.0,0.0,962.9864,7.833333333333333,955.1530666666666,20.489072340425533,3490.0,2034.0,0.0,0.0,0.0,1,0.0,64.09677419354838,Low
exp1,1,13,Group1,50.0,48.0,2.0,0.0,0.0,971.733,0.3333333333333333,971.3996666666666,485.8665,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.54838709677419,Low
exp1,1,29,Group2,6.0,0.0,6.0,0.0,0.0,1031.8936,1.0,1030.8936,171.98226666666667,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.41935483870968,Low
exp1,1,20,Group2,12.0,0.0,12.0,0.0,0.0,990.5573999999999,2.0,988.5573999999999,82.54645,3490.0,2034.0,0.0,0.0,0.0,1,0.0,65.2258064516129,Low
exp1,1,5,Group1,69.0,0.0,69.0,0.0,0.0,998.8052,11.5,987.3052,14.47543768115942,3490.0,2034.0,0.0,0.0,0.0,1,0.0,63.38709677419355,Low
exp1,1,9,Group1,50.0,0.0,50.0,0.0,0.0,763.7918,8.333333333333332,755.4584666666666,15.275836,3490.0,2034.0,0.0,0.0,0.0,1,0.0,64.0,Low
exp1,2,4,Group1,739.0,240.0,499.0,483.0,15.09375,3156.9305,83.16666666666666,3073.7638333333334,6.3265140280561125,22145.0,18849.0,620.21875,280.5,339.71875,3,19.52016129032258,591.9354838709677,High
exp1,2,30,Group2,208.0,0.0,208.0,202.0,6.3125,106.36440000000002,34.666666666666664,71.69773333333336,0.5113673076923078,22145.0,18849.0,620.21875,280.5,339.71875,3,19.80342741935484,601.3225806451613,High
exp1,2,7,Group1,269.0,48.0,221.0,129.0,4.03125,3102.8165999999997,36.83333333333333,3065.983266666666,14.039894117647057,22145.0,18849.0,620.21875,280.5,339.71875,3,19.87701612903226,600.9032258064516,High
exp1,2,6,Group1,962.0,832.0,130.0,930.0,29.0625,3118.2392999999997,21.666666666666664,3096.572633333333,23.986456153846152,22145.0,18849.0,620.21875,280.5,339.71875,3,19.069556451612904,603.8387096774194,High
exp1,2,1,Group1,1020.0,624.0,396.0,974.0,30.4375,3112.4971,66.0,3046.4971,7.859841161616162,22145.0,18849.0,620.21875,280.5,339.71875,3,19.025201612903224,595.258064516129,High
exp1,2,18,Group2,663.0,0.0,663.0,658.0,20.5625,664.7081,110.5,554.2081,1.0025763197586726,22145.0,18849.0,620.21875,280.5,339.71875,3,19.34375,586.6451612903226,High
exp1,2,17,Group2,251.0,0.0,251.0,246.0,7.6875,3106.1023999999998,41.83333333333333,3064.2690666666663,12.374909960159362,22145.0,18849.0,620.21875,280.5,339.71875,3,19.75907258064516,599.9354838709677,High
exp1,2,11,Group1,449.0,48.0,401.0,309.0,9.65625,685.114,66.83333333333333,618.2806666666667,1.7085137157107233,22145.0,18849.0,620.21875,280.5,339.71875,3,19.695564516129032,595.0967741935484,High
exp1,2,9,Group1,243.0,48.0,195.0,103.0,3.21875,91.63710000000002,32.5,59.13710000000002,0.46993384615384626,22145.0,18849.0,620.21875,280.5,339.71875,3,19.903225806451612,601.741935483871,High
exp1,2,10,Group1,356.0,48.0,308.0,216.0,6.75,3099.4595999999997,51.33333333333333,3048.126266666666,10.063180519480518,22145.0,18849.0,620.21875,280.5,339.71875,3,19.789314516129032,598.0967741935484,High
exp1,2,31,Group2,1039.0,0.0,1039.0,1033.0,32.28125,3202.9170000000004,173.16666666666666,3029.750333333334,3.0826920115495673,22145.0,18849.0,620.21875,280.5,339.71875,3,18.965725806451612,574.516129032258,High
exp1,2,27,Group2,308.0,0.0,308.0,302.0,9.4375,3118.5492999999997,51.33333333333333,3067.215966666666,10.125160064935065,22145.0,18849.0,620.21875,280.5,339.71875,3,19.702620967741936,598.0967741935484,High
exp1,2,22,Group2,1040.0,0.0,1040.0,1033.0,32.28125,3155.5101999999997,173.33333333333331,2982.1768666666662,3.034144423076923,22145.0,18849.0,620.21875,280.5,339.71875,3,18.965725806451612,574.483870967742,High
exp1,2,8,Group1,441.0,48.0,393.0,301.0,9.40625,3143.4309999999996,65.5,3077.9309999999996,7.9985521628498715,22145.0,18849.0,620.21875,280.5,339.71875,3,19.703629032258064,595.3548387096774,High
exp1,2,3,Group1,797.0,240.0,557.0,541.0,16.90625,3168.594,92.83333333333333,3075.7606666666666,5.688678635547577,22145.0,18849.0,620.21875,280.5,339.71875,3,19.461693548387096,590.0645161290323,High
exp1,2,20,Group2,52.0,0.0,52.0,47.0,1.46875,3128.6380999999997,8.666666666666666,3119.971433333333,60.1661173076923,22145.0,18849.0,620.21875,280.5,339.71875,3,19.95967741935484,606.3548387096774,High
exp1,2,25,Group2,694.0,0.0,694.0,688.0,21.5,3146.9408,115.66666666666666,3031.2741333333333,4.534496829971181,22145.0,18849.0,620.21875,280.5,339.71875,3,19.313508064516128,585.6451612903226,High
exp1,2,12,Group1,555.0,48.0,507.0,415.0,12.96875,200.3344,84.5,115.83439999999999,0.3951368836291913,22145.0,18849.0,620.21875,280.5,339.71875,3,19.588709677419356,591.6774193548387,High
exp1,2,19,Group2,1035.0,0.0,1035.0,1030.0,32.1875,3161.1582,172.5,2988.6582,3.0542591304347826,22145.0,18849.0,620.21875,280.5,339.71875,3,18.96875,574.6451612903226,High
exp1,2,28,Group2,1045.0,0.0,1045.0,1040.0,32.5,680.5038,174.16666666666666,506.3371333333333,0.6511998086124402,22145.0,18849.0,620.21875,280.5,339.71875,3,18.958669354838708,574.3225806451613,High
exp1,2,15,Group1,1078.0,48.0,1030.0,938.0,29.3125,3085.3497,171.66666666666666,2913.6830333333337,2.995485145631068,22145.0,18849.0,620.21875,280.5,339.71875,3,19.061491935483872,574.8064516129032,High
exp1,2,24,Group2,1037.0,0.0,1037.0,1032.0,32.25,3127.5714999999996,172.83333333333331,2954.738166666666,3.0159802314368367,22145.0,18849.0,620.21875,280.5,339.71875,3,18.96673387096774,574.5806451612904,High
exp1,2,21,Group2,1039.0,0.0,1039.0,1034.0,32.3125,3183.4773999999998,173.16666666666666,3010.3107333333332,3.0639820981713184,22145.0,18849.0,620.21875,280.5,339.71875,3,18.964717741935484,574.516129032258,High
exp1,2,16,Group1,1124.0,32.0,1092.0,1072.0,33.5,3110.637,182.0,2928.637,2.8485686813186817,22145.0,18849.0,620.21875,280.5,339.71875,3,18.92641129032258,572.8064516129032,High
exp1,2,14,Group1,646.0,48.0,598.0,506.0,15.8125,651.9643,99.66666666666666,552.2976333333334,1.090241304347826,22145.0,18849.0,620.21875,280.5,339.71875,3,19.496975806451612,588.741935483871,High
exp1,2,5,Group1,334.0,64.0,270.0,86.0,2.6875,3154.4888999999994,45.0,3109.4888999999994,11.683292222222219,22145.0,18849.0,620.21875,280.5,339.71875,3,19.920362903225808,599.3225806451613,High
exp1,2,13,Group1,1216.0,48.0,1168.0,1076.0,33.625,3129.2027,194.66666666666666,2934.5360333333333,2.6791119006849313,22145.0,18849.0,620.21875,280.5,339.71875,3,18.922379032258064,570.3548387096774,High
exp1,2,23,Group2,468.0,0.0,468.0,462.0,14.4375,3112.1938,78.0,3034.1938,6.649986752136752,22145.0,18849.0,620.21875,280.5,339.71875,3,19.541330645161292,592.9354838709677,High
exp1,2,32,Group2,777.0,0.0,777.0,771.0,24.09375,677.0694000000001,129.5,547.5694000000001,0.8713891891891893,22145.0,18849.0,620.21875,280.5,339.71875,3,19.22983870967742,582.9677419354839,High
exp1,2,29,Group2,817.0,0.0,817.0,810.0,25.3125,3193.6728,136.16666666666666,3057.5061333333333,3.90902423500612,22145.0,18849.0,620.21875,280.5,339.71875,3,19.190524193548388,581.6774193548387,High
exp1,2,2,Group1,954.0,832.0,122.0,897.0,28.03125,3136.8073999999997,20.333333333333332,3116.474066666666,25.711536065573767,22145.0,18849.0,620.21875,280.5,339.71875,3,19.10282258064516,604.0967741935484,High
exp1,2,26,Group2,489.0,0.0,489.0,483.0,15.09375,3174.3277000000003,81.5,3092.8277000000003,6.491467689161555,22145.0,18849.0,620.21875,280.5,339.71875,3,19.52016129032258,592.258064516129,High
exp1,3,15,Group1,2131.0,1072.0,1059.0,1867.0,58.34375,5978.6868,176.5,5802.1868,5.645596600566573,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.346774193548384,818.9354838709677,Extra
exp1,3,2,Group1,993.0,944.0,49.0,961.0,30.03125,6019.848000000001,8.166666666666666,6011.681333333334,122.85404081632655,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.26008064516129,851.516129032258,Extra
exp1,3,1,Group1,1257.0,1008.0,249.0,1171.0,36.59375,1063.5397999999998,41.5,1022.0397999999998,4.271244176706826,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.04838709677419,845.0645161290323,Extra
exp1,3,7,Group1,593.0,256.0,337.0,329.0,10.28125,6025.4034,56.166666666666664,5969.236733333333,17.879535311572702,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.89717741935484,842.2258064516129,Extra
exp1,3,11,Group1,1234.0,448.0,786.0,970.0,30.3125,359.5771,131.0,228.57709999999997,0.4574772264631043,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.25100806451613,827.741935483871,Extra
exp1,3,26,Group2,533.0,480.0,53.0,528.0,16.5,1058.5761999999997,8.833333333333332,1049.7428666666665,19.9731358490566,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.69657258064516,851.3870967741935,Extra
exp1,3,6,Group1,1099.0,960.0,139.0,968.0,30.25,1048.7057000000002,23.166666666666664,1025.5390333333335,7.544645323741008,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.253024193548384,848.6129032258065,Extra
exp1,3,8,Group1,1055.0,432.0,623.0,791.0,24.71875,6041.3353,103.83333333333333,5937.501966666667,9.697167415730336,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.431451612903224,833.0,Extra
exp1,3,27,Group2,1339.0,304.0,1035.0,1334.0,41.6875,5977.6128,172.5,5805.1128,5.775471304347826,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.88407258064516,819.7096774193549,Extra
exp1,3,18,Group2,901.0,656.0,245.0,896.0,28.0,6036.412600000001,40.83333333333333,5995.5792666666675,24.638418775510207,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.32560483870968,845.1935483870968,Extra
exp1,3,29,Group2,1848.0,816.0,1032.0,1843.0,57.59375,5989.8617,172.0,5817.8617,5.804129554263566,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.37096774193548,819.8064516129032,Extra
exp1,3,32,Group2,1809.0,768.0,1041.0,1803.0,56.34375,7432.442199999999,173.5,7258.942199999999,7.139713928914504,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.41129032258065,819.516129032258,Extra
exp1,3,10,Group1,1371.0,352.0,1019.0,1107.0,34.59375,1072.9060000000002,169.83333333333331,903.0726666666669,1.0529008832188422,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.11290322580645,820.2258064516129,Extra
exp1,3,3,Group1,2090.0,784.0,1306.0,1823.0,56.96875,6047.221399999999,217.66666666666666,5829.5547333333325,4.6303379785604895,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.391129032258064,810.9677419354839,Extra
exp1,3,23,Group2,1500.0,464.0,1036.0,1494.0,46.6875,5965.3846,172.66666666666666,5792.717933333333,5.758093243243244,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.72278225806452,819.6774193548387,Extra
exp1,3,28,Group2,2075.0,1040.0,1035.0,2070.0,64.6875,6001.564399999999,172.5,5829.064399999999,5.798612946859903,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.14213709677419,819.7096774193549,Extra
exp1,3,14,Group1,1936.0,640.0,1296.0,1672.0,52.25,1045.9290999999998,216.0,829.9290999999998,0.8070440586419751,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.54334677419355,811.2903225806451,Extra
exp1,3,24,Group2,2069.0,1024.0,1045.0,2063.0,64.46875,8161.531800000001,174.16666666666666,7987.365133333334,7.810078277511963,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.149193548387096,819.3870967741935,Extra
exp1,3,16,Group1,2292.0,1120.0,1172.0,2150.0,67.1875,7427.4803999999995,195.33333333333331,7232.147066666666,6.33744061433447,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.06149193548387,815.2903225806451,Extra
exp1,3,12,Group1,1845.0,544.0,1301.0,1581.0,49.40625,5992.454699999999,216.83333333333331,5775.621366666666,4.606037432744042,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.63508064516129,811.1290322580645,Extra
exp1,3,9,Group1,762.0,240.0,522.0,498.0,15.5625,6006.1988,87.0,5919.1988,11.50612796934866,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.72681451612903,836.258064516129,Extra
exp1,3,31,Group2,2071.0,1024.0,1047.0,2065.0,64.53125,6029.9937,174.5,5855.4937,5.759306303724928,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.14717741935484,819.3225806451613,Extra
exp1,3,13,Group1,2505.0,1216.0,1289.0,2241.0,70.03125,7439.321499999999,214.83333333333331,7224.488166666666,5.771389837083009,48382.0,26446.0,1402.09375,664.15625,737.9375,4,42.96975806451613,811.516129032258,Extra
exp1,3,21,Group2,2072.0,1024.0,1048.0,2065.0,64.53125,5964.331999999999,174.66666666666666,5789.6653333333325,5.691156488549618,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.14717741935484,819.2903225806451,Extra
exp1,3,22,Group2,2072.0,1040.0,1032.0,2066.0,64.5625,7437.328099999999,172.0,7265.328099999999,7.206713275193797,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.14616935483871,819.8064516129032,Extra
exp1,3,4,Group1,2031.0,736.0,1295.0,1764.0,55.125,6023.696099999999,215.83333333333331,5807.862766666666,4.6515027799227795,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.45060483870968,811.3225806451613,Extra
exp1,3,20,Group2,1083.0,48.0,1035.0,1078.0,33.6875,7436.400099999999,172.5,7263.900099999999,7.184927632850241,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.14213709677419,819.7096774193549,Extra
exp1,3,5,Group1,1486.0,336.0,1150.0,1360.0,42.5,6007.2196,191.66666666666666,5815.552933333333,5.223669217391305,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.85786290322581,816.0,Extra
exp1,3,19,Group2,2064.0,1024.0,1040.0,2059.0,64.34375,6026.7806,173.33333333333331,5853.447266666667,5.794981346153846,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.153225806451616,819.5483870967741,Extra
exp1,3,17,Group2,274.0,240.0,34.0,269.0,8.40625,5986.4247,5.666666666666666,5980.758033333333,176.07131470588234,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.957661290322584,852.0,Extra
exp1,3,30,Group2,268.0,208.0,60.0,262.0,8.1875,1035.5502000000001,10.0,1025.5502000000001,17.25917,48382.0,26446.0,1402.09375,664.15625,737.9375,4,44.96471774193548,851.1612903225806,Extra
exp1,3,25,Group2,1724.0,688.0,1036.0,1719.0,53.71875,5994.5326,172.66666666666666,5821.865933333333,5.786228378378378,48382.0,26446.0,1402.09375,664.15625,737.9375,4,43.49596774193548,819.6774193548387,Extra
exp1,4,13,Group1,3768.0,2496.0,1272.0,3531.0,110.34375,8507.193299999999,212.0,8295.193299999999,6.688045047169811,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.0695564516129,796.8709677419355,Extra
exp1,4,30,Group2,323.0,256.0,67.0,317.0,9.90625,979.6809,11.166666666666666,968.5142333333333,14.622102985074626,74135.0,25975.0,2220.5,1109.625,1110.875,4,71.30947580645162,835.741935483871,Extra
exp1,4,17,Group2,294.0,272.0,22.0,288.0,9.0,8503.2902,3.6666666666666665,8499.623533333333,386.5131909090909,74135.0,25975.0,2220.5,1109.625,1110.875,4,71.33870967741936,837.1935483870968,Extra
exp1,4,27,Group2,1769.0,1328.0,441.0,1763.0,55.09375,8510.534499999998,73.5,8437.034499999998,19.298264172335596,74135.0,25975.0,2220.5,1109.625,1110.875,4,69.85181451612904,823.6774193548387,Extra
exp1,4,25,Group2,1961.0,1712.0,249.0,1955.0,61.09375,8512.2364,41.5,8470.7364,34.18568835341365,74135.0,25975.0,2220.5,1109.625,1110.875,4,69.65826612903226,829.8709677419355,Extra
exp1,4,11,Group1,1727.0,1232.0,495.0,1490.0,46.5625,8528.1381,82.5,8445.6381,17.22856181818182,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.12701612903226,821.9354838709677,Extra
exp1,4,2,Group1,1252.0,992.0,260.0,1056.0,33.0,8548.288600000002,43.33333333333333,8504.955266666668,32.87803307692308,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.56451612903226,829.516129032258,Extra
exp1,4,22,Group2,3102.0,2064.0,1038.0,3097.0,96.78125,8600.9625,173.0,8427.9625,8.286091040462427,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.5070564516129,804.4193548387096,Extra
exp1,4,7,Group1,1007.0,592.0,415.0,770.0,24.0625,8559.742,69.16666666666666,8490.575333333334,20.625884337349397,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.85282258064517,824.516129032258,Extra
exp1,4,5,Group1,2870.0,1472.0,1398.0,2512.0,78.5,8582.307,233.0,8349.307,6.138989270386267,74135.0,25975.0,2220.5,1109.625,1110.875,4,69.09677419354838,792.8064516129032,Extra
exp1,4,31,Group2,3103.0,2064.0,1039.0,3097.0,96.78125,8491.2985,173.16666666666666,8318.131833333335,8.172568334937441,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.5070564516129,804.3870967741935,Extra
exp1,4,14,Group1,3199.0,1936.0,1263.0,2962.0,92.5625,12184.4868,210.5,11973.9868,9.647257957244657,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.64314516129032,797.1612903225806,Extra
exp1,4,16,Group1,3539.0,2288.0,1251.0,3319.0,103.71875,975.3752,208.5,766.8752,0.779676418864908,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.28326612903226,797.5483870967741,Extra
exp1,4,18,Group2,1368.0,896.0,472.0,1363.0,42.59375,8462.5738,78.66666666666666,8383.907133333334,17.92918177966102,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.25504032258064,822.6774193548387,Extra
exp1,4,9,Group1,2025.0,752.0,1273.0,1788.0,55.875,12224.9818,212.16666666666666,12012.815133333334,9.60328499607227,74135.0,25975.0,2220.5,1109.625,1110.875,4,69.82661290322581,796.8387096774194,Extra
exp1,4,1,Group1,1449.0,1248.0,201.0,1415.0,44.21875,8568.001199999999,33.5,8534.501199999999,42.62687164179104,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.20262096774194,831.4193548387096,Extra
exp1,4,32,Group2,2841.0,1808.0,1033.0,2835.0,88.59375,8532.1606,172.16666666666666,8359.993933333333,8.259593998063892,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.7711693548387,804.5806451612904,Extra
exp1,4,4,Group1,3067.0,2032.0,1035.0,3057.0,95.53125,8455.4132,172.5,8282.9132,8.169481352657005,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.54737903225806,804.516129032258,Extra
exp1,4,12,Group1,3108.0,1840.0,1268.0,2871.0,89.71875,11477.1068,211.33333333333331,11265.773466666666,9.051346056782334,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.73487903225806,797.0,Extra
exp1,4,23,Group2,2532.0,1488.0,1044.0,2526.0,78.9375,11467.982500000002,174.0,11293.982500000002,10.98465756704981,74135.0,25975.0,2220.5,1109.625,1110.875,4,69.08266129032258,804.2258064516129,Extra
exp1,4,20,Group2,2114.0,1072.0,1042.0,2109.0,65.90625,11463.8805,173.66666666666666,11290.213833333333,11.001804702495201,74135.0,25975.0,2220.5,1109.625,1110.875,4,69.50302419354838,804.2903225806451,Extra
exp1,4,3,Group1,2702.0,2080.0,622.0,2692.0,84.125,8545.1167,103.66666666666666,8441.450033333334,13.738129742765274,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.91532258064517,817.8387096774194,Extra
exp1,4,24,Group2,3098.0,2064.0,1034.0,3093.0,96.65625,8496.1081,172.33333333333331,8323.774766666666,8.216738974854932,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.51108870967742,804.5483870967741,Extra
exp1,4,10,Group1,2193.0,1360.0,833.0,1956.0,61.125,8578.696200000002,138.83333333333331,8439.862866666668,10.29855486194478,74135.0,25975.0,2220.5,1109.625,1110.875,4,69.65725806451613,811.0322580645161,Extra
exp1,4,6,Group1,1542.0,1088.0,454.0,1512.0,47.25,8556.946199999998,75.66666666666666,8481.279533333332,18.847899118942728,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.10483870967742,823.258064516129,Extra
exp1,4,15,Group1,3394.0,2128.0,1266.0,3157.0,98.65625,12191.4819,211.0,11980.4819,9.629922511848342,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.44657258064517,797.0645161290323,Extra
exp1,4,8,Group1,1657.0,1040.0,617.0,1420.0,44.375,8503.019,102.83333333333333,8400.185666666666,13.781230145867099,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.1975806451613,818.0,Extra
exp1,4,19,Group2,3093.0,2064.0,1029.0,3088.0,96.5,8460.1883,171.5,8288.6883,8.221757337220602,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.51612903225806,804.7096774193549,Extra
exp1,4,26,Group2,951.0,528.0,423.0,945.0,29.53125,258.6124,70.5,188.11239999999998,0.6113768321513002,74135.0,25975.0,2220.5,1109.625,1110.875,4,70.67641129032258,824.258064516129,Extra
exp1,4,21,Group2,3103.0,2064.0,1039.0,3098.0,96.8125,12187.6374,173.16666666666666,12014.470733333334,11.730161116458133,74135.0,25975.0,2220.5,1109.625,1110.875,4,68.50604838709677,804.3870967741935,Extra
